Run, velocity(km/s), b(km/s), Temp(K), N_fit, upper_N_err, lower_N_err, q_fit, upper_q_err, lower_q_err, area, area_err
T3_v430_chi3000, 46.251, 38.858, 14372.516, 3.25938849144e+16, 1.14842337756e+14, 3.25938846588e+16, 0.0317076711674, 38.4838840895, 4.08793757964e-06, 1.23167775024e+16, 4879156.0
T3_v860_chi3000, 19.106, 77.817, 10417.76, 5.06697637115e+16, 1.0177471393e+14, 5.06697636386e+16, 0.0106386627535, 44.0821263311, 4.02494293863e-05, 2.96668712731e+16, 19567564.0
T3_v860_chi3000, 33.07, 54.478, 11307.642, 6.25472538848e+16, 2.23953460526e+14, 6.25472538588e+16, 0.0246561324048, 38.0514706612, 3.29739151355e-05, 2.6500130521e+16, 11949964.0
T3_v860_chi3000, 59.503, 51.78, 14298.081, 5.34809211195e+16, 7.34825009431e+13, 5.34809211142e+16, 0.0431543823489, 47.4244676371, 0.000214175929591, 1.73865716967e+16, 254260566.0
T3_v860_chi3000, 75.271, 54.271, 15629.491, 3.58532708473e+16, 7.77961828087e+12, 3.58532705924e+16, 0.0548203119303, 39.073067498, 6.39525367515e-06, 1.02947916371e+16, 132751950.0
T1_v3000_chi1000, 122.63, 96.819, 12182.509, 1.50621451063e+18, 13322668544.0, 1.50621451063e+18, 2.51555150118, 26.8240644761, 4.5107677149e-08, 3.93498354393e+16, 26106914.2806
T1_v3000_chi1000, 157.317, 108.227, 11640.545, 1.01926688519e+18, 358607104768.0, 1.01926688519e+18, 1.56567309571, 33.6024548804, 5.00683829951e-08, 3.52957904947e+16, 424506189.063
T1_v3000_chi1000, 128.302, 174.689, 8890.813, 5.07297848885e+17, 5810742016.0, 5.07297848874e+17, 0.721909737802, 28.6367849204, 1.37149908097e-08, 2.90516656046e+16, 108084228.0
T1_v3000_chi1000, 274.692, 205.551, 16626.826, 7.61822584149e+16, 135635976608.0, 7.61822583977e+16, 0.192616354177, 32.2528324155, 3.76147955561e-08, 1.04384886445e+16, 50594520.0
T10_v1500_chi10000, 24.363, 47.145, 10689.21, 5.2308833207e+16, 3.08858878817e+14, 5.23088330975e+16, 0.015968052311, 42.0315427031, 2.90395128264e-06, 2.65002145272e+16, 14701180.0
T10_v1500_chi10000, 40.037, 45.779, 12648.826, 8.70791201476e+16, 3.43877263976e+13, 8.7079119811e+16, 0.0483296250352, 38.6818751268, 3.74038905708e-06, 2.67140319408e+16, 368509672.0
T10_v1500_chi10000, 41.108, 43.212, 11761.205, 1.65211424964e+17, 310222786752.0, 1.65211424236e+17, 0.20880903211, 28.5664059391, 3.71833683288e-09, 2.15002509837e+16, 91222340.0
T10_v1500_chi10000, 57.92, 51.002, 14313.693, 4.18382646239e+16, 4.61397200341e+12, 4.18382646125e+16, 0.0597804024201, 38.913492054, 5.85564516128e-06, 1.14680512911e+16, 140908984.0
T1_v480_chi1000, 21.107, 54.182, 10370.013, 3.70957231259e+16, 1.03012329033e+15, 3.70957230044e+16, 0.00713707978048, 52.9610021544, 0.000634385152869, 2.45106449378e+16, 18555424.0
T1_v480_chi1000, 33.923, 63.567, 11323.508, 6.01365293249e+16, 4.76047836025e+14, 6.01365293134e+16, 0.0337574671095, 44.8833226267, 0.00118382206997, 2.20601630753e+16, 8449500.0
T1_v480_chi1000, 54.383, 55.488, 12320.591, 1.0247985175e+17, 4.88058228794e+12, 1.02479840531e+17, 0.0769966001866, 36.1993712671, 1.83180864921e-09, 2.44196732086e+16, 257165356.0
T1_v480_chi1000, 85.398, 60.815, 15823.056, 3.84011189066e+16, 1.23235253786e+14, 3.84011188996e+16, 0.0431014499776, 54.5967616491, 0.00130839625763, 1.24919011705e+16, 182795146.0
